X1,X2,Cluster
0.830585746,-0.447732575,1
0.7016781568789557,0.8169184333007842,0
1.0220800412464839,-0.492571015,1
-0.316764547,0.9534384371206492,0
0.29322631409419614,1.0571852308628948,0
1.2549030427719594,-0.483435495,1
1.0538513323510672,-0.442690474,1
0.031379715,1.053012030932026,0
0.6205447283809551,0.7130959814122066,0
1.7876565956756794,-0.142958776,1
0.999074927,0.091806408,0
-0.707230409,0.5749990303281671,0
1.464796431034047,-0.47111862,1
0.4271224495124158,0.831032161,0
1.0534194217425106,-0.50102941,1
1.1959767098387866,-0.494723925,1
1.9942228618064435,0.4242600657460061,1
0.9317552702603286,0.39426182553484257,0
0.41104275111822586,-0.333481895,1
1.490732553217152,-0.385601377,1
1.9751718088305337,0.3593061482507635,1
2.047094198240012,0.4106855199043584,1
-0.005921328,0.14862164922610852,1
0.825920721,-0.429989752,1
0.5430944847368913,0.7514481663523382,0
1.870954795526287,0.20141700985097466,1
1.9224317002624178,0.43263224703302916,1
-0.867651358,0.4550559840737215,0
0.2821603611044221,1.0576022648267909,0
0.4683030108282679,-0.372978755,1
1.9645994348616949,0.16156525469955949,1
0.4610971658057132,-0.370859973,1
1.8261823265015875,-0.157296666,1
-0.569933749,0.8226850533450303,0
0.9867607609013958,0.084405114,0
0.47472788631040674,-0.433864678,1
1.3425824371694568,-0.402801177,1
0.6877326376190032,0.7846345297018573,0
-0.891200821,0.5064437512277964,0
0.709694752,0.7550756363698522,0
1.1858983682402533,-0.540544897,1
0.27007046902004717,0.904481763,0
1.9334733541245872,0.3658792571314742,1
-0.727539848,0.6287567699288819,0
0.8858588217313234,0.3298314233229345,0
0.6435723237826658,0.8493128710215041,0
1.0323779054506856,0.026801327,0
1.0323933380216987,0.1950072162957205,0
1.4620467241036035,-0.443262809,1
0.9193773382778015,0.27175740763164014,0
0.486781345,0.8456646156950574,0
-0.758323166,0.7781435374558227,0
-0.090321091,1.0108978758383171,0
1.4094756203830214,-0.390499195,1
-0.784204653,0.6213991107657335,0
0.7238791597158012,0.7158517463005819,0
-0.273825135,0.9668410580583584,0
0.9305446509916154,0.2134135238432286,0
-0.89247033,0.5131847298615395,0
0.4931455887914352,0.9122387797738885,0
1.9601655477725486,0.39320370249863895,1
-0.054841099,0.3106154297595405,1
0.3702543032142798,-0.298698669,1
1.9474273611575876,0.21946832319236725,1
0.46732211281840036,0.8736827922432888,0
0.8752236285567732,0.5048842305423484,0
1.8611697699158098,-0.061708237,1
0.7746707924548805,0.5578164384657927,0
-0.920404948,0.11596871382936023,0
1.2237081752493708,-0.479098039,1
0.7885375356024552,-0.493865573,1
0.6474850558528661,-0.43074993,1
0.022756547798952552,0.17138883215477263,1
0.1417904640126766,0.11205479392577425,1
0.35249107422279774,-0.238524968,1
0.3030583420189961,-0.099757825,1
-0.006536499,0.34264257874271564,1
0.6074160919934095,0.732228729,0
1.8074001660942818,-0.073875272,1
1.9260522730730565,0.07116828,1
-0.537571081,0.9181175757858078,0
0.4849908038955688,0.904289492,0
1.9335610945671666,0.3529430007419384,1
-0.494224759,0.8062352537486118,0
0.4325831882960268,-0.254445846,1
0.4333384232741962,0.9468842409743541,0
-0.641693487,0.7767086504210485,0
1.5191577643057312,-0.275742565,1
0.3032261257150302,-0.227562738,1
-0.039707453,0.2520960834253232,1
1.0687554656292944,-0.469898645,1
2.0378315163720226,0.17727594454913456,1
0.8332089778469471,-0.41660581,1
0.42812955215008675,-0.274489036,1
1.5778354262232013,-0.196204432,1
0.6787360063778685,-0.508989214,1
0.49112490283460974,0.781199572,0
0.7018176383496969,0.7561432512195042,0
1.7987598357151144,-0.23651527,1
1.0101564052527388,0.1425184495381588,0
-0.950144239,-0.011765937,0
1.6962615016833043,-0.239005232,1
0.9031212728578849,0.26263590907137063,0
0.3598396816987589,-0.236262682,1
0.4773205929066156,-0.36348642,1
0.8447571005085754,0.7682900077812304,0
0.23927627499426965,-0.114323106,1
-0.98706472,0.2087335475966782,0
0.4470465816218376,-0.366814691,1
0.003727516,0.9856651892658828,0
-0.218360159,0.9896727220121045,0
1.5833437995018518,-0.316766759,1
0.5619944226374772,-0.374914926,1
0.9891022523036184,0.2711995129962911,0
1.9931100348599637,0.085247115,1
0.095529033,0.079548503,1
-0.976090298,0.057784251,0
-1.047049007,0.067869718,0
0.10916843306850464,0.9710877816357824,0
0.8758500564892092,0.44090146231167504,0
-1.01183161,0.3681134097776184,0
-0.622490213,0.6906897153807351,0
0.4324569264453984,-0.338143121,1
-0.223214768,0.9048439013698438,0
-0.954244712,0.3075033910420535,0
-0.887752329,0.37332670912995036,0
1.4347326047418325,-0.416441499,1
-0.824957467,0.5903245643526491,0
-0.019485499,0.9179212208840684,0
0.4817780529390277,-0.349412378,1
0.914169967,0.2673283813669437,0
0.18445929328102662,0.9967525747672684,0
2.0235645420672124,0.1384956810458768,1
0.063212353,0.27972642384445645,1
-0.281624939,1.1117738117203129,0
0.7308198829834505,0.683481075,0
-0.720330402,0.6180135387022788,0
1.0468530793439355,0.31149567451438703,0
0.9664122416404455,0.21977087219502334,0
0.05606749,0.3124150458718512,1
0.7169690198920808,0.6555148441314338,0
-0.90656086,0.38758682,0
2.068182061225351,0.34953220952163955,1
0.4067171394164733,0.876237533,0
0.12021015879458473,0.43193779937574417,1
0.009646172,0.30747554393028514,1
0.9807661046156853,0.31832180359378454,0
-0.908338073,0.3268779672296948,0
0.043020268,0.3521995019829493,1
1.6339661972510668,-0.271360103,1
1.0361532168380343,0.094940691,0
0.084916053,1.0171904742396294,0
0.8757788569268288,0.4731866868515767,0
0.9659912537559104,0.23090682091716763,0
1.9784672286599267,0.091193513,1
0.8696138342849667,-0.495642391,1
1.0117932794287137,0.078128242,0
-1.040799501,0.456766063,0
1.2823408419970914,-0.377021433,1
0.7612340413702761,0.5697716610877568,0
0.067472314,1.054936435425848,0
0.406742633,-0.300543375,1
1.5808040208934238,-0.255076183,1
0.9331691067108461,0.4104986974200198,0
1.7333126691176075,-0.125721365,1
1.9867497994356493,0.19006956228416996,1
0.9290701272454952,0.3009200075803471,0
0.9935145624287179,0.18025025013583693,0
1.8159435943608826,-0.035310743,1
0.094437267,1.0121995774477768,0
1.0058625179781027,0.4033695909080417,0
-0.23993054,0.9262140241523307,0
1.863404760540456,0.3548891764022347,1
0.1484394794213466,1.0966049699183247,0
0.16799456905428664,1.0696174960358857,0
-0.653796578,0.7697812369585328,0
0.8971029086588913,-0.530074076,1
-0.61589752,0.7671329808015821,0
-0.200161376,0.9230616807356904,0
0.8868868178713247,-0.487362788,1
1.164184470615832,-0.415846356,1
-0.808119749,0.6050410598817091,0
1.3846045906396856,-0.450995138,1
-0.012413097,0.1348155280592187,1
1.869997167951432,-0.105678482,1
-0.136819191,0.9438891767304852,0
0.9112376169799881,-0.524346022,1
0.6177237357208197,0.7604940552788745,0
-0.828773893,0.46007118093666605,0
-0.524965377,0.8935050715814168,0
2.039162408,0.42244666811455606,1
0.9841343825171326,-0.495847304,1
1.3066620923274068,-0.43304129,1
-0.021437546,0.23983919014933128,1
0.1584016900725603,1.0262331949647583,0
-1.033543801,-0.020138985,0
-0.233501089,0.9674479838526967,0
0.5124852280550177,0.8356368633917853,0
-0.33455075,0.9968922190630443,0
0.8765991719656037,-0.541054165,1
1.876055364277433,0.026542652,1
0.5674852313655349,0.8495445366941182,0
-1.02112815,-0.055758972,0
-0.560719421,0.9455342151381485,0
-0.451714914,0.942650897,0
-0.7555316,0.5397938120371548,0
-0.843612267,0.35935111474086845,0
0.5667189791219575,0.625384051,0
1.9472780486447294,0.2500503281452655,1
0.7649366355762623,-0.489485246,1
-0.041432902,0.5460817359176924,1
0.072518593,1.0451690020565223,0
0.3342177154672531,-0.295467489,1
0.14656541301526096,-0.110791126,1
0.1305577656863108,0.44440791198706137,1
0.7848569995721733,-0.560771978,1
1.3113741217377692,-0.403689276,1
-0.911405809,0.3293678829924832,0
0.7327025068129029,-0.460355079,1
-1.066808428,0.14309821810927678,0
1.1060323297074395,-0.531325063,1
0.07993785,0.22514121646657764,1
0.9669781176307819,0.4866617972793936,0
-0.773269919,0.6573595625153346,0
-0.131670269,0.9579404752578236,0
0.8514438084423075,-0.496079077,1
-1.02178738,0.11382670361112936,0
1.6955269247592784,-0.124168738,1
0.083041735,0.084870726,1
0.7438197551457866,0.6287268204377072,0
0.16851044778155724,1.002211515183429,0
0.4298569730920039,0.8342241912582431,0
1.7854555970476595,-0.209381139,1
0.957420917,0.15666714705782042,0
0.848944113,-0.543320839,1
0.5958942475481731,-0.447164474,1
0.5704562049138472,-0.364683938,1
-0.362682614,0.9389780185436678,0
-0.248870368,0.9550296555046399,0
-0.652980413,0.7883607780474172,0
1.2278488226543034,-0.601793756,1
-0.710220477,0.7469204610515691,0
1.7863204437713804,-0.122135294,1
1.0376201323999015,0.08000662,0
1.1049180633116227,-0.564230522,1
0.40598561529816257,0.9526492332046829,0
0.5055282447356818,0.9102874986717726,0
0.8663182105350392,0.5340286368696889,0
0.3272565335671656,-0.228465597,1
-0.522136712,0.9200278326492035,0
1.9407424330477403,0.15208360561878137,1
0.19079276279980967,-0.041690383,1
1.9766594890137512,0.18386714816677352,1
-0.802515854,0.5440103550473604,0
0.18561533843931932,-0.144821243,1
1.5141779035305454,-0.380056205,1
-0.249218263,0.9109920928456621,0
1.113037196661981,-0.493266987,1
-0.332376988,0.8709484337833986,0
1.8307914369976583,-0.029949961,1
0.067149824,0.046159962,1
0.003534846,0.9668760015709276,0
0.9512693094365086,-0.446132037,1
0.30845065566855284,0.9382830811690179,0
-0.167071204,1.0073347948828184,0
-0.950166451,0.19423317697149045,0
1.8201017609982437,-0.107320614,1
0.3472902677607729,0.921285594,0
1.403826535000735,-0.443822328,1
-0.066087479,0.9855276360758607,0
-0.654996212,0.7103949801915119,0
-0.838911663,0.5511423571392728,0
-0.931440916,0.019869613016425317,0
0.2990906928253062,-0.275184773,1
0.24523677737164182,-0.004391929,1
0.7529421277784839,-0.556962115,1
1.1955294328182346,-0.491998331,1
1.1293041582497467,-0.401828504,1
0.16281504559638332,-0.011162216,1
0.002462677,1.0694096580631647,0
0.26911579215992737,-0.06820882,1
-1.079039007,0.35866320762023046,0
1.5107863142817874,-0.303341327,1
-0.916409999,0.36853775042631387,0
-0.024700081,0.9897930202753634,0
1.5418369910146148,-0.367461009,1
0.038366484426123004,0.055953105,1
1.728439460300338,-0.149599842,1
1.0332728251637158,-0.604081805,1
0.037770195,-0.009513765,1
0.7791743464039906,-0.432685468,1
0.070608074,0.004768553,1
1.2556940375960364,-0.507591372,1
0.5459072737468474,-0.366658762,1
0.17075779831345753,0.9901047847936014,0
-0.622523228,0.8191651559515702,0
0.24278551925025257,-0.156036801,1
1.720394341727528,-0.264768202,1
2.0194676153559223,0.3239904788049689,1
1.953529373322624,0.269641572,1
1.5898280804814613,-0.266021675,1
-0.974866208,0.12550928079007384,0
0.31340211724750416,-0.073175384,1
-0.472556697,0.79292682,0
-0.136102439,0.9893417415938037,0
-0.796747716,0.6572823677333225,0
0.074003323,0.4334158802549859,1
-0.983738778,0.2691294132940831,0
0.044881692,0.9570225844983298,0
0.026513884162987604,0.9968411564323545,0
0.7091290662275178,-0.458725645,1
-0.995967667,0.3589591949339835,0
1.3282705609114787,-0.435303299,1
1.3076347414987022,-0.458032388,1
-0.02937328,1.0510262603876541,0
0.10349491077581635,0.11576297489175595,1
1.4716425162445634,-0.294979552,1
0.23947573595736954,1.0076223854064945,0
0.9983375626067443,-0.495207801,1
0.38338846693948087,-0.33494327,1
-0.130263018,0.9467384172518429,0
1.8451629325666945,-0.09032002,1
0.8595688421237698,0.5191292987006597,0
1.879281991350023,0.055363264,1
0.6550571782828105,0.763154827,0
0.16379649916024033,0.112725315,1
0.4388853542281597,0.8476143011029112,0
-1.008515657,0.058458581785498225,0
-0.74994315,0.7214864765352236,0
1.0959778055534473,-0.484768921,1
-0.362345763,0.8949339864977647,0
0.929289585,0.13087967254869626,0
0.9425948238085347,0.46121538793361627,0
0.9641778929206415,0.31473375401475356,0
-0.505455724,0.8885447626869714,0
-0.253776147,0.9736452170218298,0
1.393190704075081,-0.493359929,1
0.5160930198027379,-0.347956772,1
-0.881415672,0.3231207239939876,0
0.358013031,0.8702839763738357,0
0.8044730364218196,0.6582617872172656,0
-1.02069019,0.15716277654058464,0
2.005331312573724,0.340765982,1
1.0199291235149586,-0.516756362,1
-0.717236587,0.7523729610964043,0
0.9273366330753829,0.4480602264292611,0
1.9609053260628386,0.5193929879508522,1
1.573740122869139,-0.298288411,1
-0.914569282,0.6445021337350579,0
0.019613734631888063,0.11485307660036957,1
-0.006659568,0.3902219925394689,1
1.437165467315579,-0.38898036,1
0.9662281328722803,0.097307113,0
-0.005217333,0.357307521,1
1.7287191461578693,-0.069657847,1
0.22987480997787652,0.9684252288078762,0
-0.935957548,0.23636390531236814,0
1.679234918648732,-0.358649948,1
-0.883786658,0.43670620929196496,0
-0.559551607,0.7738867410147323,0
0.2813005497374171,1.0255651563020947,0
0.19790376741116492,0.031650964,1
-0.862401203,0.45823728914288486,0
0.7020023868148824,0.6982476703826385,0
0.7556472552045501,0.554359412,0
0.9787693091367088,0.35982392667347707,0
0.074071187,0.291733813,1
0.36666696888439004,-0.381096749,1
-0.768943333,0.6072158651621572,0
1.7897211929098358,-0.133662132,1
0.953064553,0.37811898396005217,0
1.6585115422484114,-0.235051781,1
-0.952806517,0.228833982,0
0.015261077781269564,0.4002721062633844,1
0.13864989461689287,0.1041170854035996,1
-0.349888152,0.8798830088966924,0
1.702701546669332,-0.245182354,1
-0.174546084,1.0604575805541532,0
0.7936160379669117,0.6818581322413876,0
-0.045478879,1.0449919160437355,0
0.074283374,0.9778232236524427,0
1.9405189703279369,0.11253522000426394,1
1.0234701119999723,0.11952596978600417,0
0.39741293820941764,-0.322641068,1
1.833048554385926,0.12117314166981888,1
0.6668381842307451,0.8772481526381264,0
0.18368871293247843,-0.127805768,1
0.9638247715498477,0.10512060337003849,0
-0.362936703,0.9010636180486574,0
0.9318950214075861,0.46978431164097634,0
1.1259673786773563,-0.460515901,1
1.9259117539905495,0.1977857271100693,1
1.3994956881836935,-0.288734096,1
-0.935041656,0.40826094486880027,0
0.144629136,0.065044173,1
1.7479993126638658,-0.209245137,1
1.5999864926925145,-0.332843076,1
0.5106995878872441,-0.504386719,1
-1.011056002,0.19441228736064156,0
-0.886669015,0.5748689009282715,0
-0.810005224,0.5138337205024769,0
0.16842317548213376,-0.15397687,1
1.8276691084307923,-0.012555192,1
-0.044613791,0.48040822299116787,1
2.070888153492447,0.2793710584819669,1
2.0771636323977725,0.3809518503941944,1
0.22877785115343022,-0.155641369,1
0.6520891336125354,-0.533914811,1
0.11443376183365166,0.3394500119168582,1
-0.892470243,0.5416308354627563,0
-0.422751906,0.8808484726131055,0
0.7604745167950893,0.48341059824225596,0
-0.822046882,0.36336035956561163,0
1.319978283122303,-0.501883926,1
-0.706110848,0.6832834008035198,0
0.22740001521450892,-0.242758581,1
0.076667221,0.3064151520666762,1
0.2687446124904699,0.8621934193749484,0
0.8199935734110737,0.6684754851752417,0
1.2366645628177395,-0.491372763,1
1.0791205890338686,0.128006088,0
1.7279073082090004,-0.190742712,1
1.9845447365030588,0.26327051862968803,1
0.7837149666425278,0.5527527338871622,0
1.6182013579626977,-0.307890279,1
0.5083662511994811,0.723728128,0
-0.927049426,0.5522344750162855,0
0.8033158112616242,0.430586288,0
-0.039857216,0.3413058180355212,1
1.6181912590846605,-0.282498825,1
0.8732412355063364,-0.515619247,1
0.37415201680070537,0.936194014,0
0.6071880262915187,-0.462308145,1
1.9440949396460654,0.18764303438594715,1
0.8015808302440821,0.6183503537142917,0
0.6162356395364774,-0.417579208,1
0.046461008,0.3313331805938772,1
-0.969613424,0.15028107755694392,0
0.8940320116970577,0.21045766278678085,0
0.33496925375882586,-0.286791541,1
0.48453268814462847,0.8759078842205177,0
1.143959187243251,-0.512973448,1
0.056929635,0.17460066936582874,1
-0.454926269,0.8590822744247051,0
0.4281881675561186,-0.295137789,1
1.980124673548029,0.45920574462913855,1
-0.070593526,0.9260851986240807,0
0.29485223282121753,-0.222309967,1
2.029983538526193,0.36398729352466785,1
0.3993446914485794,-0.372540125,1
-0.943957759,0.18793519418125743,0
0.7615972231261842,0.6280753560267767,0
0.7959905808465675,-0.473888401,1
0.8709900811591264,0.6247116824732745,0
2.013506604,-0.014647884,1
-0.666252547,0.8197845397970033,0
1.655926216915461,-0.156465718,1
-0.645673349,0.7030079936450897,0
2.008254595457895,0.5531975421180974,1
-0.722863617,0.7679639250977857,0
-0.525948209,0.8654867520741597,0
0.6831232222181483,0.6440901205049849,0
0.7522801000526164,0.5644999812967987,0
0.6441337811559893,-0.482370342,1
-0.881981481,0.18962395315184943,0
0.003208132,0.5132518894246568,1
0.9236582490986371,0.2700383589191794,0
0.26377255411076966,-0.135832117,1
1.822400414417845,0.019636587,1
-0.416605818,0.9211008064039424,0
0.024261878085179444,0.13303846060430582,1
1.7322710186376238,-0.122791896,1
-0.751180754,0.708002901,0
1.1559398276114559,-0.60508341,1
0.15596663519518042,0.096223502,1
1.5331336498058623,-0.363225198,1
0.5599800962742856,-0.398180917,1
0.040884985,0.3991095693196443,1
0.271848638,-0.092709337,1
-0.34707707,0.8996889449074658,0
-0.034701964,1.0204704307192785,0
-0.276709735,0.9731147456462533,0
0.7772953859601927,-0.459329182,1
0.25910133973201543,0.9361740619339667,0
0.9936030965973487,-0.5175283,1
0.5790785475677329,0.7955365279362132,0
1.8417878423238794,-0.041415828,1
0.4325690020647167,-0.37863429,1
-0.970394597,0.46501198182639986,0
1.887214129302352,0.10374852718355548,1
0.022403294448764977,0.9644811321381072,0
2.0836139618043426,0.5461466091104703,1
0.8749216333854468,0.15096052444581246,0
-0.666039756,0.6698748232144836,0
0.5424438489489162,0.8329931883489265,0
0.23975405817654769,0.9854615389636857,0
0.07214531,0.18483374522327345,1
0.5902733089733785,-0.36557734,1
1.6194648199200457,-0.283657592,1
0.22895958524761878,1.063973564128449,0
