X1,X2,Cluster
5.202153171523537,-3.418882957,2
1.7587785227058648,-0.270931561,0
3.1693697948903137,4.169710316142507,1
4.854862221670662,-4.496561067,2
-0.563369263,0.6510720523031576,0
5.729475811659847,5.223930948,1
4.157609974631893,-5.795481101,2
-6.925573483,-8.757893275,4
5.387695127739235,-5.302824203,2
5.420756119128271,-4.412975444,2
-1.281144515,-0.170855382,0
-7.183740673,9.431009015,3
-6.05934491,8.125227125027855,3
6.32981938,3.752112887449363,1
-10.0446459,-9.109359186,4
4.127435389010158,4.702977637338194,1
-8.724776751,-8.275458386,4
5.456237421207156,5.732702894340588,1
4.563665345343373,4.931665251534719,1
-1.69844489,-0.504774387,0
5.671748537517248,6.296936870665546,1
2.000713142151713,7.749131087108889,1
5.280543094148897,-6.867074775,2
-8.443132567,8.172066161,3
0.9964029798530947,-1.027300591,0
0.09096547,-0.812594054,0
-7.473829113,8.023539989232788,3
-1.050741904,-1.659359677,0
0.083762502,-0.462376316,0
-0.569934373,-0.783995079,0
-1.177810381,0.5545241691159248,0
4.799458303619775,5.176056423719987,1
6.197973077777553,-5.517944375,2
-0.794143758,1.0229200017554687,0
-8.359611978,-8.06024554,4
4.958378135135863,5.281057679043824,1
-7.663236315,-5.889655419,4
0.3889996229861305,-0.156171665,0
-9.23524581,6.376795656987759,3
-0.710872709,-1.036788924,0
-8.140119099,-8.76266941,4
-8.971524224,8.508873253356908,3
5.959930282,-6.93957273,2
4.792464728091892,-2.945949824,2
4.630666118056399,5.2629803931967265,1
-8.657922554,-6.999999306,4
-7.683175902,-6.4731758,4
5.491782388314215,-5.289509186,2
4.188329237528876,7.161128519492979,1
1.4153281448655444,-0.563010783,0
5.627402585642599,4.311559995273705,1
-7.358219196,-6.525223397,4
4.0514306534656255,5.565762028563195,1
4.174219585786732,7.702922966,1
3.3109859663386145,4.0666199748909495,1
3.585152250608237,-3.574784734,2
0.7508008173180074,-1.028589068,0
3.132044991771316,5.727211941614767,1
3.0618418209133886,-3.602312775,2
-8.764769296,-7.449935956,4
1.9739612562015403,-0.298843247,0
-8.375669637,7.999149686508025,3
-10.16126928,7.348791440319174,3
5.266560525960455,4.425501654003828,1
-9.903179975,-10.25590926,4
4.904430330505142,-4.457153845,2
3.3124190435937995,-5.099726687,2
0.3872622724057074,-0.992677132,0
4.118490107842341,-5.972302924,2
1.2996614918103324,1.2645624624418834,0
-6.978922445,7.835153853920724,3
-10.37515977,8.897492307341041,3
-8.106035551,7.555986764141446,3
4.894061541978494,-1.904348795,2
0.30906046886731675,-0.089335099,0
-8.943183239,-9.657253524,4
1.4013384739917687,0.3053050119614557,0
-10.23984794,9.209016427804306,3
5.098195230257078,-5.118667584,2
4.914078488703123,4.955333316,1
-7.488935353,8.022977332898902,3
-8.275759557,-9.021687721,4
-8.402165337,-7.589194599,4
-5.718571177,7.927207023422455,3
6.000706585458685,5.551016095074124,1
-6.841523018,9.483356866167462,3
5.159563608976251,4.159855022072992,1
4.478604527081221,4.6289934518376326,1
5.616320128,-5.639241008,2
5.621190824562948,4.129107424215841,1
-8.574604947,6.964669083148255,3
-7.797614394,8.530328779483291,3
-0.636601377,-0.690981889,0
0.986472192,2.2761515791847367,0
3.3537186284823726,-6.936273677,2
5.649755273845746,-4.089013808,2
4.688490378363674,3.1962284562582726,1
-9.820608436,-7.099304999,4
-9.641978047,-5.615268801,4
-0.533151912,0.4527605916538223,0
5.591981481057067,5.221803348433848,1
0.777226246,1.8276358276896303,0
-8.016605295,-8.827673329,4
-0.535817942,1.0276785531881667,0
-9.837329003,-7.382894293,4
-0.303081782,-1.497339818,0
-9.138699825,-5.903164163,4
4.780524270674192,-3.350148297,2
7.2615035671215304,-3.148107766,2
7.020713229749442,4.449338884557272,1
-7.344458902,8.007706723773126,3
0.7370000400521103,0.9090092520567661,0
4.370575680464271,5.587249473473502,1
-7.765970019,-8.909938483,4
1.0453496441180308,-0.391228239,0
6.485939685720362,-4.974474108,2
-8.394342171,8.723824917298812,3
0.00629244,0.056376713,0
-1.774226388,-0.86381305,0
-7.59936804,-6.282359862,4
-6.982190945,-9.479027978,4
-9.089307416,-6.176859292,4
5.094362228379309,2.602159178561471,1
4.885645361135658,5.334825830924407,1
5.795457522400895,-3.591831371,2
-9.35624447,-5.105987989,4
-7.177390713,-5.7816694,4
4.701570648579744,-3.071185309,2
-8.236806104,7.818472059615786,3
-8.307415703,-8.289796935,4
0.9492383364516562,-1.091264946,0
4.5668406010171045,6.391195764037097,1
5.910714307744118,5.337429708763251,1
4.952533815372014,5.817800836847149,1
0.23887163468816403,-0.720260253,0
-11.16289729,-7.995949392,4
-7.5021614,-7.444053764,4
-8.568607216,7.982657274946065,3
-7.893610891,8.236778848886715,3
2.357670159499667,0.042316262,0
